Invoice Number,Total Charged,Path
S93984154,7041.6,Incoming_inv_ParaisurZ996560_1881.pdf
W44781189,6037.29,2022-08-25_1882.pdf
D91779634,10142.38,Invoice (1883).pdf
885686345,9163.67,2021-04-18_1884.pdf
444841388,20832.04,Invoice (1885).pdf
K91488670,20244.56,K91488670.pdf
807294335,11943.65,Invoice (1887).pdf
X36454486,9589.04,
M12397387,13939.51,WarrenInc_2022-12-14.pdf
867037269,15069.85,867037269.pdf
6653896,6004.1,Invoice (1891).pdf
518233331,1606.12,ThompsonNormanandAllen_2021-09-10.pdf
W88751753,8154.84,Incoming_inv_ParaisurZ996560_1893.pdf
A72364030,13889.74,2021-09-23_1894.pdf
J83863218,3086.49,Email_Attachment_2022-06-07_1895.pdf
M28470776,29029.14,2022-07-18_1896.pdf
O13680227,17018.27,Incoming_inv_ParaisurZ996560_1897.pdf
587850722,16844.11,Email_Attachment_2022-05-30_1898.pdf
X63805564,8081.07,KrauseFlynnandFoster_2021-08-01.pdf
Y02899741,5024.79,Email_Attachment_2021-02-01_1900.pdf
Q35007616,14152.21,2021-08-09_1901.pdf
467815480,9797.01,2022-06-09_1902.pdf
X78020196,15527.06,Invoice (1903).pdf
Q39732716,2029.34,Incoming_inv_ParaisurZ996560_1904.pdf
802822729,17736.25,Email_Attachment_2022-12-03_1905.pdf
167029093,9088.46,167029093.pdf
357037424,24754.3,Email_Attachment_2021-07-09_1907.pdf
O42106384,9589.04,
X63064151,4486.59,X63064151.pdf
547948501,7814.28,AguilarBrown_2021-07-20.pdf
G32012818,9102.57,BrownLarsenandJuarez_2022-11-02.pdf
M75551037,27159.14,Incoming_inv_ParaisurZ996560_1912.pdf
S48330799,12282.52,MartinLtd_2021-12-31.pdf
978599347,29702.8,Email_Attachment_2022-02-02_1914.pdf
S95661073,9787.04,2022-01-27_1915.pdf
199133162,46630.96,Invoice (1916).pdf
470081220,1128.19,Incoming_inv_ParaisurZ996560_1917.pdf
U29182053,11397.29,U29182053.pdf
P21730043,468.16,Incoming_inv_ParaisurZ996560_1919.pdf
647949732,12382.18,Invoice (1920).pdf
825889588,1872.22,Incoming_inv_ParaisurZ996560_1921.pdf
A07615328,17919.49,Email_Attachment_2021-06-27_1922.pdf
B67945319,5549.38,Invoice (1923).pdf
709377463,4202.46,Incoming_inv_ParaisurZ996560_1924.pdf
242475649,4496.26,Email_Attachment_2021-01-10_1925.pdf
S03674040,22673.98,Invoice (1926).pdf
H50684521,17400.03,Incoming_inv_ParaisurZ996560_1927.pdf
Y89691810,4438.65,Y89691810.pdf
200447245,3696.57,Incoming_inv_ParaisurZ996560_1929.pdf
K88372239,5058.8,SmithBonillaandKane_2022-11-18.pdf
197301588,8187.3,197301588.pdf
S84657418,56461.3,Email_Attachment_2022-12-24_1932.pdf
989771799,9608.15,Invoice (1933).pdf
B78226626,6154.69,Email_Attachment_2022-10-15_1934.pdf
885139278,5431.65,885139278.pdf
389988590,7125.05,389988590.pdf
G67299525,5741.78,G67299525.pdf
286247008,18428.32,DuranLLC_2021-10-02.pdf
K41946730,15929.67,K41946730.pdf
999746476,27740.28,Invoice (1940).pdf
979283277,3105.63,2022-05-27_1941.pdf
B07768665,6943.21,B07768665.pdf
522429361,10624.13,Incoming_inv_ParaisurZ996560_1943.pdf
160463890,12567.61,Incoming_inv_ParaisurZ996560_1944.pdf
B58810005,5195.62,Invoice (1945).pdf
285707919,6351.2,Invoice (1946).pdf
I70677742,8527.42,Email_Attachment_2022-07-21_1947.pdf
T55536570,20487.87,PhillipsSchmidt_2022-05-16.pdf
B64622537,32038.48,Incoming_inv_ParaisurZ996560_1949.pdf
R02452360,1077.24,2023-04-27_1950.pdf
U98007686,7334.65,Email_Attachment_2022-03-09_1951.pdf
255596816,5261.41,Invoice (1952).pdf
441450082,20558.16,2022-07-24_1953.pdf
147407933,3043.04,TaylorNewmanandBell_2021-08-26.pdf
V56264918,28345.08,2022-08-14_1955.pdf
256521500,9884.13,Email_Attachment_2022-08-07_1956.pdf
100438562,9963.82,2023-02-03_1957.pdf
A87256415,3654.37,2022-04-04_1958.pdf
B31208581,20154.78,Email_Attachment_2021-07-18_1959.pdf
662027874,7305.55,WagnerMaciasandParks_2023-01-13.pdf
121428420,23340.43,121428420.pdf
605638112,2976.36122122592,Invoice (1962).pdf
N00668570,9589.04,
Y45222569,3259.85,Email_Attachment_2023-04-04_1964.pdf
114330690,2736.97,MyersPLC_2022-01-05.pdf
139453160,1988.5,Invoice (1966).pdf
H97128754,5379.39,H97128754.pdf
P42239221,9589.04,
787583755,7331.61,787583755.pdf
O75431366,11365.9,NicholsandSons_2023-04-18.pdf
513622644,12850.19,513622644.pdf
N32113424,7000.14,Email_Attachment_2021-02-22_1972.pdf
885533296,28756.77,DiazHarrison_2021-09-11.pdf
E45614819,19745.96,2022-08-11_1974.pdf
V07686867,5267.32,Email_Attachment_2022-11-28_1975.pdf
P76943686,7905.01,RichardsonJonesandJohnson_2021-06-14.pdf
265903923,5822.44,Incoming_inv_ParaisurZ996560_1977.pdf
N60394347,31997.31,Invoice (1978).pdf
G72596725,4276.86,Invoice (1979).pdf
U43939381,9608.07,Email_Attachment_2021-12-14_1980.pdf
775356030,3322.11,Invoice (1981).pdf
113849795,4757.57,CareyLLC_2022-11-08.pdf
U51483418,4644.76,Invoice (1983).pdf
908911478,13985.17,908911478.pdf
772371532,3334.85,772371532.pdf
719313697,6255.2,Email_Attachment_2022-08-14_1986.pdf
767720784,23867.13,Email_Attachment_2022-05-05_1987.pdf
630711247,23819.34,Invoice (1988).pdf
I96314054,12563.02,I96314054.pdf
962966168,18660.48,Email_Attachment_2022-04-25_1990.pdf
463226230,3724.19,Incoming_inv_ParaisurZ996560_1991.pdf
233739298,22463.5961048851,Incoming_inv_ParaisurZ996560_1992.pdf
B46087039,32557.55,Invoice (1993).pdf
829546894,3226.4,2023-04-08_1994.pdf
B84604142,14191.29,B84604142.pdf
16235469,26092.92,2021-01-30_1996.pdf
639390189,14665.25,2021-02-14_1997.pdf
T41798507,6690.56,Invoice (1998).pdf
148235815,18932,Incoming_inv_ParaisurZ996560_1999.pdf
328965935,3401.95,Incoming_inv_ParaisurZ996560_2000.pdf
233222416,1641.77,233222416.pdf
U43175068,9589.04,
F24264392,11270.18,2022-08-26_2003.pdf
427944565,6005.3,427944565.pdf
84271548,25029.92,84271548.pdf
S74259764,8055.44,Invoice (2006).pdf
799958364,12172.16,Invoice (2007).pdf
G88112756,13286.84,TurnerandSons_2021-01-22.pdf
527061860,4016.15,2022-12-04_2009.pdf
765217314,19570.43,Email_Attachment_2021-06-16_2010.pdf
H21001802,25123.75,H21001802.pdf
536832871,4208.93,536832871.pdf
P26379920,9752.2,Incoming_inv_ParaisurZ996560_2013.pdf
487742506,8909.44,ChristianLevine_2022-09-25.pdf
104633950,23626.54,Email_Attachment_2022-04-06_2015.pdf
167950642,12688.33,Email_Attachment_2021-06-17_2016.pdf
L54184692,10613.92,WhiteJames_2022-08-02.pdf
913659044,7196.84,Email_Attachment_2021-01-30_2018.pdf
988726016,6317.28,Invoice (2019).pdf
206546959,5068.2,2021-11-16_2020.pdf
R87228522,1808.59,2022-12-10_2021.pdf
334447890,15049.92,Invoice (2022).pdf
V16291212,7857.95,Incoming_inv_ParaisurZ996560_2023.pdf
D97884392,27968.55,Incoming_inv_ParaisurZ996560_2024.pdf
N56463808,1308.41,Email_Attachment_2023-05-26_2025.pdf
200876086,4700.57,Invoice (2026).pdf
T27460367,2355.21,Incoming_inv_ParaisurZ996560_2027.pdf
883024894,3046.03,2022-09-15_2028.pdf
593061772,19289.26,593061772.pdf
448810008,13176.19,448810008.pdf
241576140,12983.56,Email_Attachment_2022-04-04_2031.pdf
963186898,5708.94,2021-01-05_2032.pdf
539905176,17567.83,539905176.pdf
564751764,33572.87,2021-09-23_2034.pdf
62215244,30994.93,BondScottandJones_2021-05-22.pdf
475051068,1422.69,FergusonLtd_2022-01-26.pdf
95588623,9589.93,Incoming_inv_ParaisurZ996560_2037.pdf
J05537434,20923.16,BellLLC_2022-05-25.pdf
B87109375,48469.66,2021-01-31_2039.pdf
A94274570,5555.29,Email_Attachment_2023-03-28_2040.pdf
352143821,15105.85,2023-02-24_2041.pdf
352032941,4511.37,352032941.pdf
208916735,12447.01,Email_Attachment_2023-01-06_2043.pdf
B08389103,2961.24,Email_Attachment_2022-12-31_2044.pdf
438365979,17433.69,Incoming_inv_ParaisurZ996560_2045.pdf
397991812,15543.85,MyersInc_2021-10-18.pdf
Y79225267,2086.42,Email_Attachment_2021-05-05_2047.pdf
929376194,22657.26,2021-06-15_2048.pdf
O78335907,14054.99,PhamBradford_2021-01-02.pdf
G47938887,11021.8,Invoice (2050).pdf
J41408525,3804.01,Invoice (2051).pdf
393758397,9109.7,2021-11-04_2052.pdf
B53320287,3722.8,2022-05-25_2053.pdf
C66698674,5123.78,Invoice (2054).pdf
R31670346,2503.86,2022-04-18_2055.pdf
511102728,10872.89,Invoice (2056).pdf
521191702,448.94,Incoming_inv_ParaisurZ996560_2057.pdf
B47005010,448.56,Incoming_inv_ParaisurZ996560_2058.pdf
711707317,1765.05,711707317.pdf
V43633851,8778.29,V43633851.pdf
T78039865,7167.58,2022-12-05_2061.pdf
603941408,9169.83,CastroGroup_2022-03-12.pdf
I59311508,4016.42,Email_Attachment_2023-04-04_2063.pdf
427744287,16932.51,Incoming_inv_ParaisurZ996560_2064.pdf
H29792390,8622.96,Invoice (2065).pdf
A04535529,13896.74,Invoice (2066).pdf
C84342741,3769.01,Incoming_inv_ParaisurZ996560_2067.pdf
780527199,1162.5,780527199.pdf
N74170990,5645.18,Incoming_inv_ParaisurZ996560_2069.pdf
B33765862,8551.68,Incoming_inv_ParaisurZ996560_2070.pdf
I04884712,29380.14,Invoice (2071).pdf
W57429476,1927.94,2023-01-09_2072.pdf
710133908,10801,2021-12-26_2073.pdf
468755222,31919.95,Incoming_inv_ParaisurZ996560_2074.pdf
491844530,18302.65,HoTaylorandRamirez_2022-01-23.pdf
575580040,9850.1,2021-01-14_2076.pdf
201573028,12331.03,201573028.pdf
70480162,3085.28,Invoice (2078).pdf
593698645,16954.82,Invoice (2079).pdf
W36298100,8092.89,Email_Attachment_2022-09-24_2080.pdf
O02595603,1039.16,2022-01-15_2081.pdf
432563295,11051.19,Incoming_inv_ParaisurZ996560_2082.pdf
U49464063,17772.12,Invoice (2083).pdf
F54956834,7682.93,2021-05-10_2084.pdf
603723303,6563.09,603723303.pdf
M54744346,17191.12,2021-07-09_2086.pdf
U33308673,3536.78,2022-11-23_2087.pdf
K55268636,34823.39,Invoice (2088).pdf
P88517706,523.23,P88517706.pdf
I23377736,25373.31,DavenportFoster_2021-04-11.pdf
U59506100,8360.83,Email_Attachment_2022-02-09_2091.pdf
797921445,4946.41,2023-02-22_2092.pdf
451065570,7310.09,Incoming_inv_ParaisurZ996560_2093.pdf
251232982,13945.43,251232982.pdf
70135749,8312.63,2021-02-26_2095.pdf
B37906970,4084.72,B37906970.pdf
L11544163,23125.51,2022-12-02_2097.pdf
A88211218,19587.51,Email_Attachment_2022-09-24_2098.pdf
H94694318,23252.31,Email_Attachment_2021-08-04_2099.pdf
E46967280,6674.71,HoustonLtd_2022-08-07.pdf
R68239294,20138.4,Incoming_inv_ParaisurZ996560_2101.pdf
Q53279307,8168.63,Q53279307.pdf
K72170289,9917.8,ChavezGroup_2021-05-22.pdf
18549425,16746.91,SteeleLLC_2022-08-09.pdf
A92922912,6427.5,Invoice (2105).pdf
X97897804,24756.25,X97897804.pdf
835186598,16932.51,Incoming_inv_ParaisurZ996560_2107.pdf
56427689,18950.01,Invoice (2108).pdf
K54443893,6710.04,Invoice (2109).pdf
486177540,9589.04,
J05804485,22722.1,J05804485.pdf
793395572,8085.48,Email_Attachment_2021-03-07_2112.pdf
763654734,3816.94,Email_Attachment_2021-03-15_2113.pdf
A99436936,137944.081797009,A99436936.pdf
Y20657995,32560.43,Incoming_inv_ParaisurZ996560_2115.pdf
618981359,7052.61,Incoming_inv_ParaisurZ996560_2116.pdf
A49017508,4618.68,A49017508.pdf
D11469530,7400.7,D11469530.pdf
512640809,2341.77,Invoice (2119).pdf
187164639,7506.27,Invoice (2120).pdf
S46549957,4244.01,PatrickLucasandBerg_2022-12-31.pdf
I36103559,2515.04,I36103559.pdf
990234638,7792.26,ScottBerg_2022-08-09.pdf
U82189162,10906.08,2023-02-02_2124.pdf
226234161,23725.56,Email_Attachment_2021-01-31_2125.pdf
B52197663,8153.71,Incoming_inv_ParaisurZ996560_2126.pdf
246783436,9589.04,2023-01-07_2127.pdf
S12762293,8783.2,2022-03-06_2128.pdf
E01368964,8745.22,Invoice (2129).pdf
Y79086606,5725.99,2022-04-03_2130.pdf
I66020388,70094.59,Email_Attachment_2021-06-03_2131.pdf
M06771679,11166.57,M06771679.pdf
769303403,11002.84,Incoming_inv_ParaisurZ996560_2133.pdf
274548240,3544.23,274548240.pdf
J86757121,549.89,SmithRobertson_2022-04-18.pdf
H69667981,4199.31,H69667981.pdf
76757317,17066.49,Incoming_inv_ParaisurZ996560_2137.pdf
615409665,31829.14,Email_Attachment_2022-05-15_2138.pdf
K59070219,9208.46,DavisLLC_2022-08-05.pdf
597633600,1601.84,Invoice (2140).pdf
675643592,11196.72,675643592.pdf
526314510,4032.9,Invoice (2142).pdf
937003582,24512.7393402571,2021-01-26_2143.pdf
332763794,1521.83,Incoming_inv_ParaisurZ996560_2144.pdf
J56861041,6191.04,Email_Attachment_2023-05-23_2145.pdf
P04656527,20106.47,DavisRodriguez_2021-10-18.pdf
J76912156,948.81,J76912156.pdf
978764507,3878.27,CardenasGreenandVaughn_2022-02-24.pdf
952198745,6522.82,2022-01-20_2149.pdf
920714052,7172.15,2022-09-11_2150.pdf
U15393971,7173.57,FreemanLopezandFreeman_2021-07-21.pdf
N63591706,7546.68,SolisJonesandMacdonald_2021-03-22.pdf
C31441970,8997.86,Incoming_inv_ParaisurZ996560_2153.pdf
825577245,8175.71,825577245.pdf
662031713,6705.35,2022-11-07_2155.pdf
F63907692,13001.25,Invoice (2156).pdf
23141898,3895.49,JonesBuckley_2022-07-27.pdf
661702094,8441.99,Invoice (2158).pdf
O03329067,3664.72,Email_Attachment_2023-05-16_2159.pdf
O53466185,9043.5,Incoming_inv_ParaisurZ996560_2160.pdf
492201732,3837.27,2021-01-21_2161.pdf
R71509565,5999.91,BurnettMorse_2021-08-29.pdf
O31761954,15948.84,Incoming_inv_ParaisurZ996560_2163.pdf
411577452,396.35,Email_Attachment_2021-04-30_2164.pdf
121435975,6827.01,Incoming_inv_ParaisurZ996560_2165.pdf
W19713911,2258.37,W19713911.pdf
Z12826332,6632.66,2022-02-11_2167.pdf
C39208518,7443.66,Email_Attachment_2022-09-24_2168.pdf
483650518,17293.43,JohnsonBlake_2021-01-03.pdf
M63765442,16788.5,M63765442.pdf
74181721,1714.05,Email_Attachment_2021-07-04_2171.pdf
855444881,6535.49,GrahamAndersonandHuerta_2023-03-14.pdf
O64706125,37489.8,PorterGarciaandSpencer_2023-04-28.pdf
147277323,533774.96,Invoice (2174).pdf
882260433,25446.82,Email_Attachment_2023-01-13_2175.pdf
569124418,10074.6,569124418.pdf
Q75672655,21613.71,Q75672655.pdf
S72699659,17137.42,Incoming_inv_ParaisurZ996560_2178.pdf
V75796690,24170.46,V75796690.pdf
O52443733,5919.25,AndersonCarterandWhitaker_2021-11-15.pdf
Y66801984,5768.02,2021-07-11_2181.pdf
M13672120,5189.86,Invoice (2182).pdf
731488589,265.98,FlowersLeeandMccormick_2022-07-10.pdf
B99748016,5284.09,Email_Attachment_2023-01-13_2184.pdf
A36497404,2796.92,Incoming_inv_ParaisurZ996560_2185.pdf
968218514,3358.87,Incoming_inv_ParaisurZ996560_2186.pdf
3292769,1204.89,Invoice (2187).pdf
836752469,9361.48113122567,2022-03-14_2188.pdf
794286934,10029.94,Incoming_inv_ParaisurZ996560_2189.pdf
E65616807,6922.74,ReedAlvarado_2022-11-21.pdf
489395573,10048.68,489395573.pdf
216215055,12513.49,Email_Attachment_2022-03-12_2192.pdf
D06405544,5775.45,BushChristian_2022-08-21.pdf
235755526,904.5,Incoming_inv_ParaisurZ996560_2194.pdf
X57541581,10683.59,Incoming_inv_ParaisurZ996560_2195.pdf
272788663,927.54,272788663.pdf
101117700,10334.22,Email_Attachment_2023-01-21_2197.pdf
L37552784,16250.13,Email_Attachment_2023-03-21_2198.pdf
W32359466,6150.14,Invoice (2199).pdf
X61225360,27252.16,Invoice (2200).pdf
W98197448,4788.05,PattersonWilson_2022-06-07.pdf
D81682360,10739.66,AndrewsPLC_2022-06-06.pdf
E03579651,6936.36,Invoice (2203).pdf
773494281,2349.89,Email_Attachment_2023-01-11_2204.pdf
M14444046,3973.45,Incoming_inv_ParaisurZ996560_2205.pdf
M92917813,7162.19,Invoice (2206).pdf
H80559791,2614.69,Incoming_inv_ParaisurZ996560_2207.pdf
530184712,8760.46,Invoice (2208).pdf
I27119111,4709.33,Invoice (2209).pdf
863821644,4403.8,863821644.pdf
595845012,24363.08,595845012.pdf
225654936,8340.66,Email_Attachment_2022-06-14_2212.pdf
973930758,6408.83,SmithLLC_2022-02-06.pdf
E99042818,11769.45,SmithLLC_2021-06-10.pdf
441648407,25181.28,Incoming_inv_ParaisurZ996560_2215.pdf
59246777,8407.8,Email_Attachment_2022-05-17_2216.pdf
408714206,16453.35,Incoming_inv_ParaisurZ996560_2217.pdf
826312032,5174.04,SmithLLC_2022-09-16.pdf
492994741,12298.4,Email_Attachment_2021-10-04_2219.pdf
O69832893,17260.31,Email_Attachment_2022-12-17_2220.pdf
166275162,5925.84,Email_Attachment_2022-11-07_2221.pdf
C71269640,16298.93,2022-02-16_2222.pdf
679122052,7379.47,2022-06-19_2223.pdf
997658100,21812.76,Invoice (2224).pdf
T91648248,2747.93,Email_Attachment_2021-04-15_2225.pdf
520700044,18639.39,Incoming_inv_ParaisurZ996560_2226.pdf
O48394057,3028.1,O48394057.pdf
350598104,24550.03,WilliamsLLC_2022-12-21.pdf
384571310,3365.97,Invoice (2229).pdf
B34714446,13729.96,B34714446.pdf
V38322939,7254.39,2022-10-27_2231.pdf
12289795,6752.19,WilliamsLLC_2021-01-04.pdf
Y24230941,4252.68,Y24230941.pdf
944279274,41625.41,2021-04-28_2234.pdf
R60248694,14854.63,Incoming_inv_ParaisurZ996560_2235.pdf
605931331,3187.05,Incoming_inv_ParaisurZ996560_2236.pdf
E35362881,20319.02,E35362881.pdf
205423158,2638.5,Invoice (2238).pdf
N54878344,13837.21,2021-03-15_2239.pdf
B23947272,20894.53,Incoming_inv_ParaisurZ996560_2240.pdf
M87507324,4728.03,Email_Attachment_2023-02-08_2241.pdf
T43494042,69301.52,Incoming_inv_ParaisurZ996560_2242.pdf
705699330,9818.71,Email_Attachment_2023-03-23_2243.pdf
338370640,6920.43,2022-09-06_2244.pdf
W15876176,1648.28,2021-08-05_2245.pdf
J06875275,8732.49,J06875275.pdf
K59760443,1213.75,2022-01-15_2247.pdf
843605709,21186.81,2022-05-14_2248.pdf
450795617,3837.74,450795617.pdf
V89242590,30253.27,Invoice (2250).pdf
U82840171,3888.88,U82840171.pdf
90493006,22314.81,Invoice (2252).pdf
219952732,16077.56,2022-11-08_2253.pdf
870440917,14404.92,Incoming_inv_ParaisurZ996560_2254.pdf
715244270,8381.74,715244270.pdf
Z50303478,12612.88,Invoice (2256).pdf
353712458,5268.17,Email_Attachment_2021-07-19_2257.pdf
U68915781,670.57,JosephLtd_2022-11-28.pdf
K41934657,20010.88,Incoming_inv_ParaisurZ996560_2259.pdf
514937227,11595.13,Email_Attachment_2021-06-17_2260.pdf
400658162,18854.01,400658162.pdf
K03490722,8467.9,Incoming_inv_ParaisurZ996560_2262.pdf
J13309921,7606.05,Invoice (2263).pdf
966889200,3058.97,Invoice (2264).pdf
266234759,1047.78,2022-09-03_2265.pdf
267442434,16710,2021-02-17_2266.pdf
E03385051,1814.11,E03385051.pdf
399465248,24756.25,SheltonandSons_2021-05-05.pdf
941399614,2403.88,941399614.pdf
S45667186,6052.33,2022-05-23_2270.pdf
793139558,9618.81,2022-05-13_2271.pdf
922281528,12247.36,Email_Attachment_2023-03-02_2272.pdf
381545502,4823.34,ReynoldsBlake_2023-04-15.pdf
Z51916633,15029.55,Invoice (2274).pdf
914131153,3126.66,Invoice (2275).pdf
469258973,31006.8,Invoice (2276).pdf
231305945,6202.13,231305945.pdf
560921571,11717.07,TaylorBlairandFernandez_2021-06-26.pdf
599011794,19802.02,Email_Attachment_2023-01-20_2279.pdf
340621435,16985.63,340621435.pdf
E02425594,1647.83,2023-03-03_2281.pdf
U90403970,1125.72,U90403970.pdf
Z95591920,9034.04,Incoming_inv_ParaisurZ996560_2283.pdf
327189034,7776.77,BarkerPLC_2021-09-28.pdf
212088979,7831.6,Email_Attachment_2021-04-26_2285.pdf
717947996,354.36,Incoming_inv_ParaisurZ996560_2286.pdf
548886003,4114.46,Incoming_inv_ParaisurZ996560_2287.pdf
M58678155,12093.72,SpencerLtd_2021-01-06.pdf
B98791023,9589.04,
N13779557,8489.93,Email_Attachment_2022-05-23_2290.pdf
39465280,16583.05,Invoice (2291).pdf
786671719,25913.25,Invoice (2292).pdf
432448350,19787.97,Incoming_inv_ParaisurZ996560_2293.pdf
K75555920,16467.6454071572,JohnsPLC_2022-12-30.pdf
536634267,1867.22,Email_Attachment_2022-10-20_2295.pdf
120959033,7296.56,120959033.pdf
871494891,13523.86,Email_Attachment_2021-08-11_2297.pdf
62982879,25445.2,Incoming_inv_ParaisurZ996560_2298.pdf
10172100,2162.18,Invoice (2299).pdf
986610902,3452.87,2022-11-04_2300.pdf
J36477939,13833.91,2021-05-08_2301.pdf
B62482509,1815.82,2023-05-31_2302.pdf
499854838,28152,499854838.pdf
Q97929935,4343.19,Email_Attachment_2022-10-14_2304.pdf
G96851419,4195.93,2022-02-23_2305.pdf
461445809,6707.45,Email_Attachment_2022-01-16_2306.pdf
X89070608,12535.53,X89070608.pdf
922040284,13469.46,Email_Attachment_2023-04-03_2308.pdf
F18118631,8041.26,Invoice (2309).pdf
249738741,16963.27,2021-10-18_2310.pdf
Y33881755,4850.15,BurnettInc_2022-09-08.pdf
910052209,16855.35,CamposGroup_2022-01-01.pdf
A45576082,7040.65,2022-05-18_2313.pdf
K52200169,9885.48,Email_Attachment_2023-03-13_2314.pdf
Q14355396,3460.07,Incoming_inv_ParaisurZ996560_2315.pdf
178546494,3320.16,178546494.pdf
981228800,9589.04,
422158699,2202.41,LeachShannon_2022-04-19.pdf
J90358279,21158,J90358279.pdf
994686370,9297.7,Invoice (2320).pdf
T86159296,12547.03,Invoice (2321).pdf
632208083,3422.07,RomeroandSons_2023-02-17.pdf
932320227,3058,VillaThomasandHolmes_2021-10-06.pdf
894342365,3256.01,Invoice (2324).pdf
599715047,3813.75,Incoming_inv_ParaisurZ996560_2325.pdf
A18144560,1286.93,PotterBurchandRobbins_2021-10-23.pdf
473494492,2986.67,2023-02-12_2327.pdf
41259289,13953.58,2022-11-09_2328.pdf
N57217864,5222.52,SimmonsLtd_2021-09-05.pdf
319921770,9589.04,
S45849762,6825.55,Invoice (2331).pdf
138885322,296.54,138885322.pdf
F11871171,9687.61,2022-04-17_2333.pdf
F68670156,948.91,Email_Attachment_2022-07-11_2334.pdf
A66517011,15858.56,2022-12-04_2335.pdf
N80777061,921.62,Incoming_inv_ParaisurZ996560_2336.pdf
E36089896,295.27,2023-04-24_2337.pdf
846643188,4513.88,Incoming_inv_ParaisurZ996560_2338.pdf
V54622249,23874.87,V54622249.pdf
N22640436,14457,Invoice (2340).pdf
F99210088,5179.61,Email_Attachment_2021-01-27_2341.pdf
323254838,26684.86,323254838.pdf
393635374,1211.65,393635374.pdf
775735871,12676.81,JohnsonPaulandBailey_2023-04-12.pdf
S17421994,18124.13,2021-11-04_2345.pdf
R25155194,10661.2,SantanaLtd_2021-02-07.pdf
A71514727,9422.64,TaylorFoxandLewis_2023-01-04.pdf
Y01514631,1262.65,Incoming_inv_ParaisurZ996560_2348.pdf
B84055940,21323.23,2021-09-15_2349.pdf
H66276442,10802.53,Email_Attachment_2022-08-24_2350.pdf
O57137085,5848.08,O57137085.pdf
H87099341,9589.04,
926438720,33210.1,Email_Attachment_2021-07-07_2353.pdf
295429605,17500.83,WalkerInc_2022-07-20.pdf
T53302606,13113.72,Email_Attachment_2022-07-30_2355.pdf
923183422,40520.42,2023-01-30_2356.pdf
A05208500,3525.28,Invoice (2357).pdf
C55907090,3608.5,Invoice (2358).pdf
648220818,6812.93,2022-03-23_2359.pdf
H40607126,5055.84,2023-01-21_2360.pdf
A89091634,3625.45,Incoming_inv_ParaisurZ996560_2361.pdf
242304438,10093.05,Incoming_inv_ParaisurZ996560_2362.pdf
835445770,34602.79,HughesMolinaandKennedy_2022-10-25.pdf
996388537,1599.35,Invoice (2364).pdf
899994411,2942.53,SmithLtd_2022-05-19.pdf
265670884,55363.63,Email_Attachment_2021-02-14_2366.pdf
P84121113,28280.72,P84121113.pdf
Z99656030,9316.01,2022-04-23_2368.pdf
Y76993496,13846.27,Email_Attachment_2022-08-05_2369.pdf
S58679588,7690.08,SmithLtd_2021-10-21.pdf
V32994165,13350.48,Incoming_inv_ParaisurZ996560_2371.pdf
E61365980,15230.41,E61365980.pdf
903591967,1558.34,2022-01-02_2373.pdf
305354328,3875.6,Invoice (2374).pdf
175802407,983,Email_Attachment_2022-06-30_2375.pdf
350496057,2257.73,SmithWalkerandBailey_2023-05-08.pdf
M01094125,5767.62,M01094125.pdf
N67905471,315424.87,2021-10-19_2378.pdf
Y72954861,5119.92,2022-12-14_2379.pdf
P72643303,2012.78,PowellThomasandEscobar_2023-04-20.pdf
N50610612,712.43,2022-05-24_2381.pdf
223979742,9557.44,Email_Attachment_2022-09-04_2382.pdf
189004487,3839.8,Incoming_inv_ParaisurZ996560_2383.pdf
886575791,12849.82,BlakeGroup_2022-09-30.pdf
D14816419,3648.39,PerryAdams_2022-07-23.pdf
346385588,18555.8,Invoice (2386).pdf
461248155,22061.28,Email_Attachment_2021-03-21_2387.pdf
M52598531,3875.95,2021-09-28_2388.pdf
511629683,3240.63,VelasquezGrahamandHood_2022-05-25.pdf
T15541456,36110.47,Invoice (2390).pdf
H57590778,1578.02,BeckFrenchandMoreno_2021-09-30.pdf
587695393,3645.42,587695393.pdf
272132174,22074.03,ConnerandSons_2022-01-24.pdf
107928860,9589.04,2022-08-31_2394.pdf
322836068,5717.63,322836068.pdf
971736501,18817.94,2022-11-11_2396.pdf
N96403241,10923,Incoming_inv_ParaisurZ996560_2397.pdf
858871846,44214.66,2021-10-31_2398.pdf
P52227593,4720.04,P52227593.pdf
535235493,8710.87457116314,KleinWalkerandVazquez_2022-06-17.pdf
781889901,11624.14,Invoice (2401).pdf
919987936,23166.2,Incoming_inv_ParaisurZ996560_2402.pdf
318264433,8594.05,Invoice (2403).pdf
A61931825,15855.97,ObrienandSons_2021-11-13.pdf
X60196908,6686.24,Email_Attachment_2023-02-15_2405.pdf
X28609392,4025.01,X28609392.pdf
736523413,5046.95,736523413.pdf
V10392003,8308.2,Incoming_inv_ParaisurZ996560_2408.pdf
415418333,308.31,Email_Attachment_2021-03-01_2409.pdf
777153101,10980.79,Invoice (2410).pdf
B77450189,917.63,WhitakerPLC_2021-03-20.pdf
699975656,11901.14,699975656.pdf
J05766791,17200.86,Invoice (2413).pdf
780594813,3453.78,BrooksBrown_2022-02-15.pdf
N41495929,10286.88,N41495929.pdf
181894633,4531.17,2023-01-25_2416.pdf
A22892434,38734.92,A22892434.pdf
382157442,10378.93,JohnsonGambleandLawrence_2021-07-21.pdf
518552404,6185.96,518552404.pdf
D87483233,16749.33,2021-07-12_2420.pdf
